Layers,Qubits,PCA Layers,Epoch,Total Epochs,Cost,Best Cost,Accuracy,Best Accuracy,Time,Total Time
6,6,8,60,100,0.0486,0.0412,0.9211,0.9737,0.28,17.18
6,6,8,61,100,0.0369,0.0369,0.9474,0.9737,0.27,17.45
6,6,8,62,100,0.0416,0.0369,0.9386,0.9737,0.27,17.73
6,6,8,63,100,0.0627,0.0369,0.9474,0.9737,0.28,18.00
6,6,8,64,100,0.0514,0.0369,0.9211,0.9737,0.27,18.28
6,6,8,65,100,0.0552,0.0369,0.9386,0.9737,0.28,18.55
6,6,8,66,100,0.0478,0.0369,0.9386,0.9737,0.28,18.83
6,6,8,67,100,0.0462,0.0369,0.9474,0.9737,0.28,19.11
6,6,8,68,100,0.0640,0.0369,0.9474,0.9737,0.28,19.38
6,6,8,69,100,0.0496,0.0369,0.9298,0.9737,0.28,19.66
6,6,8,70,100,0.0594,0.0369,0.9386,0.9737,0.28,19.94
6,6,8,71,100,0.0383,0.0369,0.9386,0.9737,0.28,20.22
6,6,8,72,100,0.0384,0.0369,0.9474,0.9737,0.28,20.50
6,6,8,73,100,0.0470,0.0369,0.9298,0.9737,0.27,20.77
6,6,8,74,100,0.0486,0.0369,0.9386,0.9737,0.27,21.05
6,6,8,75,100,0.0533,0.0369,0.9211,0.9737,0.27,21.32
6,6,8,76,100,0.0524,0.0369,0.9386,0.9737,0.28,21.60
6,6,8,77,100,0.0448,0.0369,0.9474,0.9737,0.28,21.87
6,6,8,78,100,0.0369,0.0369,0.9298,0.9737,0.28,22.15
6,6,8,79,100,0.0448,0.0369,0.9474,0.9737,0.28,22.43
6,6,8,80,100,0.0489,0.0369,0.9386,0.9737,0.28,22.70
6,6,8,81,100,0.0599,0.0369,0.9737,0.9737,0.29,22.99
6,6,8,82,100,0.0386,0.0369,0.9123,0.9737,0.28,23.27
6,6,8,83,100,0.0452,0.0369,0.9474,0.9737,0.28,23.55
6,6,8,84,100,0.0883,0.0369,0.9211,0.9737,0.28,23.82
6,6,8,85,100,0.0687,0.0369,0.8860,0.9737,0.28,24.10
6,6,8,86,100,0.0628,0.0369,0.9211,0.9737,0.28,24.38
6,6,8,87,100,0.0662,0.0369,0.9211,0.9737,0.28,24.65
6,6,8,88,100,0.0492,0.0369,0.9561,0.9737,0.28,24.93
6,6,8,89,100,0.0447,0.0369,0.9298,0.9737,0.30,25.23
6,6,8,90,100,0.0513,0.0369,0.9211,0.9737,0.30,25.53
6,6,8,91,100,0.0537,0.0369,0.9298,0.9737,0.28,25.81
6,6,8,92,100,0.0599,0.0369,0.9649,0.9737,0.29,26.10
6,6,8,93,100,0.0718,0.0369,0.9561,0.9737,0.31,26.41
6,6,8,94,100,0.0509,0.0369,0.9123,0.9737,0.29,26.70
6,6,8,95,100,0.0452,0.0369,0.9474,0.9737,0.32,27.02
6,6,8,96,100,0.0395,0.0369,0.9474,0.9737,0.32,27.35
6,6,8,97,100,0.0459,0.0369,0.9386,0.9737,0.33,27.67
6,6,8,98,100,0.0459,0.0369,0.9298,0.9737,0.30,27.97
6,6,8,99,100,0.0340,0.0340,0.9386,0.9737,0.28,28.25
6,6,8,100,100,0.0327,0.0327,0.9298,0.9737,0.28,28.53
=================================================================================
7,6,6,1,100,0.5404,0.5404,0.9474,0.9474,0.33,0.33
7,6,6,2,100,0.2474,0.2474,0.9474,0.9474,0.33,0.66
7,6,6,3,100,0.1160,0.1160,0.9561,0.9561,0.33,0.99
7,6,6,4,100,0.0777,0.0777,0.9298,0.9561,0.32,1.31
7,6,6,5,100,0.0713,0.0713,0.9474,0.9561,0.33,1.64
7,6,6,6,100,0.0872,0.0713,0.9649,0.9649,0.35,1.98
7,6,6,7,100,0.0650,0.0650,0.9561,0.9649,0.33,2.31
7,6,6,8,100,0.0911,0.0650,0.9649,0.9649,0.33,2.64
7,6,6,9,100,0.0860,0.0650,0.9386,0.9649,0.33,2.96
7,6,6,10,100,0.0727,0.0650,0.9649,0.9649,0.32,3.28
7,6,6,11,100,0.0826,0.0650,0.9737,0.9737,0.32,3.61
7,6,6,12,100,0.0769,0.0650,0.9649,0.9737,0.32,3.93
7,6,6,13,100,0.0678,0.0650,0.9649,0.9737,0.32,4.25
7,6,6,14,100,0.0702,0.0650,0.9474,0.9737,0.33,4.58
7,6,6,15,100,0.0654,0.0650,0.9737,0.9737,0.33,4.91
7,6,6,16,100,0.0814,0.0650,0.9649,0.9737,0.33,5.24
7,6,6,17,100,0.0768,0.0650,0.9649,0.9737,0.33,5.57
7,6,6,18,100,0.0989,0.0650,0.9386,0.9737,0.33,5.89
7,6,6,19,100,0.0716,0.0650,0.9649,0.9737,0.33,6.22
7,6,6,20,100,0.0980,0.0650,0.9737,0.9737,0.32,6.55
7,6,6,21,100,0.0678,0.0650,0.9649,0.9737,0.33,6.87
7,6,6,22,100,0.0652,0.0650,0.9649,0.9737,0.34,7.21
7,6,6,23,100,0.0716,0.0650,0.9298,0.9737,0.33,7.54
7,6,6,24,100,0.0607,0.0607,0.9649,0.9737,0.37,7.92
7,6,6,25,100,0.0628,0.0607,0.9561,0.9737,0.36,8.28
7,6,6,26,100,0.0837,0.0607,0.9561,0.9737,0.37,8.64
7,6,6,27,100,0.0593,0.0593,0.9474,0.9737,0.35,9.00
7,6,6,28,100,0.0573,0.0573,0.9561,0.9737,0.37,9.36
7,6,6,29,100,0.0558,0.0558,0.9298,0.9737,0.36,9.73
7,6,6,30,100,0.0551,0.0551,0.9474,0.9737,0.37,10.09
7,6,6,31,100,0.0510,0.0510,0.9561,0.9737,0.36,10.46
7,6,6,32,100,0.0590,0.0510,0.9474,0.9737,0.33,10.79
7,6,6,33,100,0.0617,0.0510,0.9123,0.9737,0.33,11.12
7,6,6,34,100,0.0563,0.0510,0.9386,0.9737,0.33,11.44
7,6,6,35,100,0.0823,0.0510,0.9561,0.9737,0.32,11.77
7,6,6,36,100,0.0514,0.0510,0.9474,0.9737,0.34,12.11
7,6,6,37,100,0.0571,0.0510,0.9211,0.9737,0.33,12.44
7,6,6,38,100,0.0600,0.0510,0.9123,0.9737,0.32,12.76
7,6,6,39,100,0.0571,0.0510,0.9561,0.9737,0.32,13.09
7,6,6,40,100,0.0641,0.0510,0.9298,0.9737,0.32,13.41
7,6,6,41,100,0.0580,0.0510,0.9474,0.9737,0.32,13.73
7,6,6,42,100,0.0642,0.0510,0.9474,0.9737,0.32,14.06
7,6,6,43,100,0.0503,0.0503,0.9386,0.9737,0.32,14.38
7,6,6,44,100,0.0565,0.0503,0.9561,0.9737,0.33,14.71
7,6,6,45,100,0.0637,0.0503,0.9474,0.9737,0.35,15.06
7,6,6,46,100,0.0528,0.0503,0.9474,0.9737,0.33,15.39
7,6,6,47,100,0.0566,0.0503,0.9474,0.9737,0.32,15.71
7,6,6,48,100,0.0525,0.0503,0.9386,0.9737,0.33,16.04
7,6,6,49,100,0.0533,0.0503,0.9035,0.9737,0.32,16.36
7,6,6,50,100,0.0567,0.0503,0.9211,0.9737,0.35,16.71
7,6,6,51,100,0.0531,0.0503,0.9211,0.9737,0.33,17.04
7,6,6,52,100,0.0458,0.0458,0.9474,0.9737,0.35,17.39
7,6,6,53,100,0.0477,0.0458,0.9474,0.9737,0.35,17.74
7,6,6,54,100,0.0503,0.0458,0.9649,0.9737,0.33,18.07
7,6,6,55,100,0.0915,0.0458,0.9474,0.9737,0.33,18.40
7,6,6,56,100,0.0754,0.0458,0.9474,0.9737,0.33,18.73
7,6,6,57,100,0.0701,0.0458,0.9561,0.9737,0.37,19.09
7,6,6,58,100,0.0598,0.0458,0.9474,0.9737,0.37,19.46
7,6,6,59,100,0.0445,0.0445,0.9474,0.9737,0.37,19.83
7,6,6,60,100,0.0494,0.0445,0.9474,0.9737,0.36,20.19
7,6,6,61,100,0.0497,0.0445,0.9474,0.9737,0.35,20.54
7,6,6,62,100,0.0481,0.0445,0.9561,0.9737,0.34,20.88
7,6,6,63,100,0.0524,0.0445,0.9474,0.9737,0.33,21.21
7,6,6,64,100,0.0607,0.0445,0.9035,0.9737,0.32,21.53
7,6,6,65,100,0.0817,0.0445,0.9386,0.9737,0.32,21.85
7,6,6,66,100,0.0584,0.0445,0.9298,0.9737,0.33,22.18
7,6,6,67,100,0.0471,0.0445,0.9123,0.9737,0.36,22.53
7,6,6,68,100,0.0451,0.0445,0.9561,0.9737,0.34,22.88
7,6,6,69,100,0.0660,0.0445,0.9561,0.9737,0.32,23.20
7,6,6,70,100,0.0473,0.0445,0.9386,0.9737,0.34,23.53
7,6,6,71,100,0.0451,0.0445,0.9386,0.9737,0.32,23.86
7,6,6,72,100,0.0395,0.0395,0.9474,0.9737,0.33,24.19
7,6,6,73,100,0.0512,0.0395,0.9123,0.9737,0.32,24.50
7,6,6,74,100,0.0485,0.0395,0.9298,0.9737,0.32,24.82
7,6,6,75,100,0.0484,0.0395,0.9123,0.9737,0.34,25.16
7,6,6,76,100,0.0470,0.0395,0.9386,0.9737,0.32,25.48
7,6,6,77,100,0.0438,0.0395,0.9386,0.9737,0.33,25.81
7,6,6,78,100,0.0429,0.0395,0.9386,0.9737,0.32,26.13
7,6,6,79,100,0.0353,0.0353,0.9123,0.9737,0.32,26.45
7,6,6,80,100,0.0476,0.0353,0.9035,0.9737,0.34,26.79
7,6,6,81,100,0.0605,0.0353,0.9474,0.9737,0.33,27.12
7,6,6,82,100,0.0591,0.0353,0.9123,0.9737,0.33,27.45
7,6,6,83,100,0.0486,0.0353,0.9211,0.9737,0.32,27.76
7,6,6,84,100,0.0461,0.0353,0.9386,0.9737,0.32,28.08
7,6,6,85,100,0.0451,0.0353,0.9474,0.9737,0.32,28.40
7,6,6,86,100,0.0452,0.0353,0.9474,0.9737,0.32,28.72
7,6,6,87,100,0.0516,0.0353,0.9386,0.9737,0.32,29.03
7,6,6,88,100,0.0532,0.0353,0.9474,0.9737,0.32,29.35
7,6,6,89,100,0.0414,0.0353,0.9561,0.9737,0.32,29.67
7,6,6,90,100,0.0464,0.0353,0.9561,0.9737,0.32,29.99
7,6,6,91,100,0.0499,0.0353,0.9474,0.9737,0.32,30.30
7,6,6,92,100,0.0474,0.0353,0.9123,0.9737,0.32,30.62
7,6,6,93,100,0.0401,0.0353,0.9474,0.9737,0.32,30.94
7,6,6,94,100,0.0473,0.0353,0.9474,0.9737,0.32,31.26
7,6,6,95,100,0.0423,0.0353,0.9298,0.9737,0.32,31.57
7,6,6,96,100,0.0405,0.0353,0.9035,0.9737,0.32,31.89
7,6,6,97,100,0.0490,0.0353,0.9474,0.9737,0.32,32.21
7,6,6,98,100,0.0352,0.0352,0.9035,0.9737,0.33,32.54
7,6,6,99,100,0.0500,0.0352,0.9123,0.9737,0.32,32.86
7,6,6,100,100,0.0336,0.0336,0.9386,0.9737,0.32,33.18
=================================================================================
10,10,10,1,100,0.5789,0.5789,0.9386,0.9386,3.00,3.00
10,10,10,2,100,0.3072,0.3072,0.9737,0.9737,2.99,5.99
10,10,10,3,100,0.1713,0.1713,0.9649,0.9737,2.98,8.97
10,10,10,4,100,0.1486,0.1486,0.9737,0.9737,2.99,11.96
10,10,10,5,100,0.0902,0.0902,0.9825,0.9825,2.98,14.95
10,10,10,6,100,0.0756,0.0756,0.9474,0.9825,3.00,17.94
10,10,10,7,100,0.0938,0.0756,0.9825,0.9825,2.98,20.93
10,10,10,8,100,0.0763,0.0756,0.9737,0.9825,3.00,23.92
10,10,10,9,100,0.0688,0.0688,0.9737,0.9825,3.00,26.92
10,10,10,10,100,0.0601,0.0601,0.9737,0.9825,2.98,29.90
10,10,10,11,100,0.0559,0.0559,0.9561,0.9825,2.98,32.88
10,10,10,12,100,0.0585,0.0559,0.9737,0.9825,2.98,35.87
10,10,10,13,100,0.0474,0.0474,0.9474,0.9825,2.97,38.84
10,10,10,14,100,0.0551,0.0474,0.9474,0.9825,3.08,41.92
10,10,10,15,100,0.0585,0.0474,0.9474,0.9825,3.00,44.92
10,10,10,16,100,0.0505,0.0474,0.9561,0.9825,3.00,47.92
10,10,10,17,100,0.0588,0.0474,0.9649,0.9825,3.00,50.92
10,10,10,18,100,0.0595,0.0474,0.9649,0.9825,2.99,53.91
10,10,10,19,100,0.0589,0.0474,0.9561,0.9825,3.00,56.90
10,10,10,20,100,0.0375,0.0375,0.9737,0.9825,3.06,59.96
10,10,10,21,100,0.0433,0.0375,0.9561,0.9825,2.97,62.94
10,10,10,22,100,0.0337,0.0337,0.9386,0.9825,2.99,65.93
10,10,10,23,100,0.0334,0.0334,0.9474,0.9825,2.98,68.91
10,10,10,24,100,0.0498,0.0334,0.9474,0.9825,2.99,71.90
10,10,10,25,100,0.0433,0.0334,0.9737,0.9825,2.99,74.89
10,10,10,26,100,0.0583,0.0334,0.9649,0.9825,2.99,77.88
10,10,10,27,100,0.0452,0.0334,0.9561,0.9825,2.98,80.86
10,10,10,28,100,0.0355,0.0334,0.9474,0.9825,3.07,83.93
10,10,10,29,100,0.0356,0.0334,0.9474,0.9825,2.99,86.92
10,10,10,30,100,0.0402,0.0334,0.9649,0.9825,2.98,89.90
10,10,10,31,100,0.0363,0.0334,0.9561,0.9825,2.98,92.88
10,10,10,32,100,0.0407,0.0334,0.9474,0.9825,2.98,95.87
10,10,10,33,100,0.0332,0.0332,0.9474,0.9825,2.98,98.85
10,10,10,34,100,0.0323,0.0323,0.9298,0.9825,2.98,101.82
10,10,10,35,100,0.0432,0.0323,0.9561,0.9825,2.99,104.81
10,10,10,36,100,0.0522,0.0323,0.9737,0.9825,2.99,107.80
10,10,10,37,100,0.0356,0.0323,0.9386,0.9825,2.97,110.77
10,10,10,38,100,0.0402,0.0323,0.9561,0.9825,3.00,113.77
10,10,10,39,100,0.0309,0.0309,0.9474,0.9825,2.99,116.76
10,10,10,40,100,0.0340,0.0309,0.9474,0.9825,2.98,119.74
10,10,10,41,100,0.0325,0.0309,0.9737,0.9825,2.99,122.72
10,10,10,42,100,0.0417,0.0309,0.9561,0.9825,2.99,125.72
10,10,10,43,100,0.0450,0.0309,0.9561,0.9825,3.08,128.80
10,10,10,44,100,0.0425,0.0309,0.9474,0.9825,2.98,131.78
10,10,10,45,100,0.0329,0.0309,0.9474,0.9825,3.00,134.78
10,10,10,46,100,0.0287,0.0287,0.9298,0.9825,2.96,137.74
10,10,10,47,100,0.0320,0.0287,0.9474,0.9825,2.97,140.71
10,10,10,48,100,0.0237,0.0237,0.9386,0.9825,3.00,143.71
10,10,10,49,100,0.0671,0.0237,0.9561,0.9825,2.98,146.69
10,10,10,50,100,0.0386,0.0237,0.9474,0.9825,2.98,149.67
10,10,10,51,100,0.0566,0.0237,0.9561,0.9825,2.98,152.65
10,10,10,52,100,0.0690,0.0237,0.9474,0.9825,3.00,155.65
10,10,10,53,100,0.0504,0.0237,0.9649,0.9825,2.99,158.64
10,10,10,54,100,0.0458,0.0237,0.9561,0.9825,2.98,161.61
10,10,10,55,100,0.0390,0.0237,0.9386,0.9825,2.99,164.60
10,10,10,56,100,0.0435,0.0237,0.9561,0.9825,2.98,167.58
10,10,10,57,100,0.0400,0.0237,0.9561,0.9825,2.98,170.56
10,10,10,58,100,0.0406,0.0237,0.9474,0.9825,2.99,173.55
10,10,10,59,100,0.0841,0.0237,0.9649,0.9825,3.00,176.55
10,10,10,60,100,0.0661,0.0237,0.9561,0.9825,2.98,179.53
10,10,10,61,100,0.0486,0.0237,0.9474,0.9825,2.98,182.51
10,10,10,62,100,0.0465,0.0237,0.9474,0.9825,2.99,185.50
10,10,10,63,100,0.0380,0.0237,0.9474,0.9825,2.98,188.49
10,10,10,64,100,0.0401,0.0237,0.8947,0.9825,2.98,191.47
10,10,10,65,100,0.0591,0.0237,0.9737,0.9825,2.99,194.46
10,10,10,66,100,0.0342,0.0237,0.9561,0.9825,3.06,197.52
10,10,10,67,100,0.0348,0.0237,0.9737,0.9825,2.98,200.50
10,10,10,68,100,0.0223,0.0223,0.9386,0.9825,2.99,203.49
10,10,10,69,100,0.0226,0.0223,0.9474,0.9825,2.96,206.45
10,10,10,70,100,0.0255,0.0223,0.9298,0.9825,2.95,209.40
10,10,10,71,100,0.0239,0.0223,0.9386,0.9825,2.94,212.34
10,10,10,72,100,0.0235,0.0223,0.9474,0.9825,2.97,215.31
10,10,10,73,100,0.0234,0.0223,0.9386,0.9825,2.96,218.27
10,10,10,74,100,0.0325,0.0223,0.9035,0.9825,2.94,221.21
10,10,10,75,100,0.0544,0.0223,0.9386,0.9825,2.94,224.15
10,10,10,76,100,0.0347,0.0223,0.9474,0.9825,2.94,227.09
10,10,10,77,100,0.0271,0.0223,0.9298,0.9825,2.95,230.04
10,10,10,78,100,0.0254,0.0223,0.9386,0.9825,2.94,232.98
10,10,10,79,100,0.0262,0.0223,0.9737,0.9825,2.96,235.94
10,10,10,80,100,0.0403,0.0223,0.9386,0.9825,2.95,238.89
10,10,10,81,100,0.0263,0.0223,0.9123,0.9825,2.94,241.84
10,10,10,82,100,0.0325,0.0223,0.9474,0.9825,2.95,244.78
10,10,10,83,100,0.0276,0.0223,0.9386,0.9825,2.96,247.74
10,10,10,84,100,0.0257,0.0223,0.9561,0.9825,2.96,250.70
10,10,10,85,100,0.0245,0.0223,0.9298,0.9825,2.94,253.65
10,10,10,86,100,0.0234,0.0223,0.9386,0.9825,2.96,256.60
10,10,10,87,100,0.0230,0.0223,0.9386,0.9825,2.95,259.56
10,10,10,88,100,0.0193,0.0193,0.9386,0.9825,2.95,262.51
10,10,10,89,100,0.0155,0.0155,0.9386,0.9825,3.03,265.54
10,10,10,90,100,0.0167,0.0155,0.9474,0.9825,2.96,268.49
10,10,10,91,100,0.0214,0.0155,0.9386,0.9825,2.95,271.44
10,10,10,92,100,0.0167,0.0155,0.9386,0.9825,2.95,274.40
10,10,10,93,100,0.0492,0.0155,0.9737,0.9825,2.96,277.36
10,10,10,94,100,0.0458,0.0155,0.9386,0.9825,2.94,280.30
10,10,10,95,100,0.0274,0.0155,0.9474,0.9825,2.94,283.24
10,10,10,96,100,0.0253,0.0155,0.9474,0.9825,2.95,286.19
10,10,10,97,100,0.0215,0.0155,0.9298,0.9825,2.95,289.13
10,10,10,98,100,0.0428,0.0155,0.9474,0.9825,2.95,292.08
10,10,10,99,100,0.0261,0.0155,0.9474,0.9825,2.96,295.04
10,10,10,100,100,0.0508,0.0155,0.8860,0.9825,2.97,298.01
=================================================================================
10,6,6,1,100,0.5487,0.5487,0.9649,0.9649,0.46,0.46
10,6,6,2,100,0.1971,0.1971,0.9561,0.9649,0.45,0.91
10,6,6,3,100,0.1281,0.1281,0.9737,0.9737,0.45,1.36
10,6,6,4,100,0.0864,0.0864,0.9561,0.9737,0.45,1.81
10,6,6,5,100,0.0678,0.0678,0.9386,0.9737,0.46,2.27
10,6,6,6,100,0.0704,0.0678,0.9649,0.9737,0.51,2.78
10,6,6,7,100,0.0714,0.0678,0.9035,0.9737,0.51,3.29
10,6,6,8,100,0.0711,0.0678,0.9649,0.9737,0.52,3.82
10,6,6,9,100,0.1044,0.0678,0.9649,0.9737,0.47,4.29
10,6,6,10,100,0.0808,0.0678,0.9298,0.9737,0.45,4.73
10,6,6,11,100,0.0800,0.0678,0.9737,0.9737,0.44,5.18
10,6,6,12,100,0.0915,0.0678,0.9561,0.9737,0.44,5.62
10,6,6,13,100,0.0761,0.0678,0.9298,0.9737,0.44,6.06
10,6,6,14,100,0.1022,0.0678,0.9474,0.9737,0.45,6.51
10,6,6,15,100,0.0849,0.0678,0.9474,0.9737,0.45,6.95
10,6,6,16,100,0.0578,0.0578,0.9386,0.9737,0.44,7.40
10,6,6,17,100,0.0665,0.0578,0.8947,0.9737,0.45,7.85
10,6,6,18,100,0.0744,0.0578,0.9474,0.9737,0.45,8.29
10,6,6,19,100,0.0662,0.0578,0.9649,0.9737,0.45,8.74
10,6,6,20,100,0.0586,0.0578,0.9474,0.9737,0.45,9.18
10,6,6,21,100,0.0565,0.0565,0.9561,0.9737,0.49,9.68
10,6,6,22,100,0.0582,0.0565,0.9123,0.9737,0.48,10.15
10,6,6,23,100,0.0573,0.0565,0.9737,0.9737,0.49,10.64
10,6,6,24,100,0.0828,0.0565,0.9561,0.9737,0.45,11.09
10,6,6,25,100,0.0608,0.0565,0.8947,0.9737,0.44,11.54
10,6,6,26,100,0.0644,0.0565,0.8860,0.9737,0.44,11.98
10,6,6,27,100,0.0678,0.0565,0.9035,0.9737,0.44,12.42
10,6,6,28,100,0.0695,0.0565,0.9737,0.9737,0.44,12.86
10,6,6,29,100,0.0571,0.0565,0.9386,0.9737,0.44,13.30
10,6,6,30,100,0.0526,0.0526,0.9561,0.9737,0.44,13.74
10,6,6,31,100,0.0568,0.0526,0.9298,0.9737,0.47,14.21
10,6,6,32,100,0.0897,0.0526,0.9561,0.9737,0.45,14.66
10,6,6,33,100,0.0667,0.0526,0.9561,0.9737,0.52,15.18
10,6,6,34,100,0.0592,0.0526,0.9649,0.9737,0.44,15.62
10,6,6,35,100,0.0487,0.0487,0.9298,0.9737,0.44,16.06
10,6,6,36,100,0.0615,0.0487,0.9386,0.9737,0.44,16.50
10,6,6,37,100,0.0515,0.0487,0.9298,0.9737,0.44,16.94
10,6,6,38,100,0.0719,0.0487,0.9561,0.9737,0.44,17.39
10,6,6,39,100,0.0585,0.0487,0.9474,0.9737,0.44,17.83
10,6,6,40,100,0.0548,0.0487,0.9298,0.9737,0.44,18.27
10,6,6,41,100,0.0502,0.0487,0.9386,0.9737,0.44,18.71
10,6,6,42,100,0.0534,0.0487,0.9298,0.9737,0.45,19.16
10,6,6,43,100,0.0489,0.0487,0.9474,0.9737,0.44,19.60
10,6,6,44,100,0.0471,0.0471,0.9211,0.9737,0.44,20.04
10,6,6,45,100,0.0653,0.0471,0.9035,0.9737,0.44,20.48
10,6,6,46,100,0.0544,0.0471,0.9035,0.9737,0.44,20.93
10,6,6,47,100,0.0396,0.0396,0.9386,0.9737,0.44,21.37
10,6,6,48,100,0.0439,0.0396,0.9211,0.9737,0.44,21.82
10,6,6,49,100,0.0460,0.0396,0.9211,0.9737,0.44,22.26
10,6,6,50,100,0.0444,0.0396,0.9386,0.9737,0.44,22.70
10,6,6,51,100,0.0405,0.0396,0.9298,0.9737,0.44,23.14
10,6,6,52,100,0.0463,0.0396,0.9474,0.9737,0.44,23.58
10,6,6,53,100,0.0597,0.0396,0.9649,0.9737,0.44,24.02
10,6,6,54,100,0.0561,0.0396,0.9123,0.9737,0.46,24.48
10,6,6,55,100,0.0603,0.0396,0.9123,0.9737,0.44,24.93
10,6,6,56,100,0.0422,0.0396,0.9474,0.9737,0.44,25.37
10,6,6,57,100,0.0446,0.0396,0.9386,0.9737,0.45,25.82
10,6,6,58,100,0.0437,0.0396,0.9386,0.9737,0.51,26.34
10,6,6,59,100,0.0459,0.0396,0.9211,0.9737,0.44,26.78
10,6,6,60,100,0.0514,0.0396,0.9123,0.9737,0.44,27.22
10,6,6,61,100,0.0641,0.0396,0.9386,0.9737,0.44,27.66
10,6,6,62,100,0.0568,0.0396,0.9474,0.9737,0.44,28.10
10,6,6,63,100,0.0466,0.0396,0.9211,0.9737,0.44,28.54
10,6,6,64,100,0.0416,0.0396,0.9474,0.9737,0.44,28.98
10,6,6,65,100,0.0387,0.0387,0.9211,0.9737,0.44,29.42
10,6,6,66,100,0.0422,0.0387,0.8860,0.9737,0.44,29.87
10,6,6,67,100,0.0500,0.0387,0.9211,0.9737,0.44,30.31
10,6,6,68,100,0.0453,0.0387,0.9386,0.9737,0.44,30.75
10,6,6,69,100,0.0539,0.0387,0.9561,0.9737,0.44,31.19
10,6,6,70,100,0.0577,0.0387,0.9123,0.9737,0.44,31.63
10,6,6,71,100,0.0488,0.0387,0.9298,0.9737,0.44,32.07
10,6,6,72,100,0.0465,0.0387,0.9123,0.9737,0.44,32.51
10,6,6,73,100,0.0588,0.0387,0.8421,0.9737,0.44,32.95
10,6,6,74,100,0.0591,0.0387,0.9386,0.9737,0.44,33.39
10,6,6,75,100,0.0484,0.0387,0.9561,0.9737,0.44,33.83
10,6,6,76,100,0.0415,0.0387,0.9211,0.9737,0.44,34.27
10,6,6,77,100,0.0373,0.0373,0.9211,0.9737,0.47,34.74
10,6,6,78,100,0.0619,0.0373,0.8947,0.9737,0.44,35.18
10,6,6,79,100,0.0411,0.0373,0.9386,0.9737,0.44,35.62
10,6,6,80,100,0.0490,0.0373,0.9035,0.9737,0.44,36.06
10,6,6,81,100,0.0531,0.0373,0.9035,0.9737,0.45,36.51
10,6,6,82,100,0.0755,0.0373,0.9386,0.9737,0.52,37.03
10,6,6,83,100,0.0562,0.0373,0.9386,0.9737,0.44,37.47
10,6,6,84,100,0.0478,0.0373,0.8684,0.9737,0.44,37.91
10,6,6,85,100,0.0422,0.0373,0.9386,0.9737,0.44,38.35
10,6,6,86,100,0.0421,0.0373,0.9298,0.9737,0.44,38.80
10,6,6,87,100,0.0362,0.0362,0.9386,0.9737,0.44,39.24
10,6,6,88,100,0.0462,0.0362,0.9474,0.9737,0.44,39.68
10,6,6,89,100,0.0701,0.0362,0.9474,0.9737,0.45,40.13
10,6,6,90,100,0.0523,0.0362,0.9386,0.9737,0.44,40.57
10,6,6,91,100,0.0427,0.0362,0.9474,0.9737,0.44,41.01
10,6,6,92,100,0.0327,0.0327,0.9035,0.9737,0.44,41.45
10,6,6,93,100,0.0379,0.0327,0.9298,0.9737,0.44,41.89
10,6,6,94,100,0.0486,0.0327,0.9386,0.9737,0.44,42.33
10,6,6,95,100,0.0383,0.0327,0.9386,0.9737,0.44,42.77
10,6,6,96,100,0.0443,0.0327,0.9386,0.9737,0.44,43.22
10,6,6,97,100,0.0572,0.0327,0.9211,0.9737,0.44,43.66
10,6,6,98,100,0.0514,0.0327,0.9386,0.9737,0.44,44.09
10,6,6,99,100,0.0420,0.0327,0.9298,0.9737,0.47,44.56
10,6,6,100,100,0.0361,0.0327,0.9211,0.9737,0.46,45.02
=================================================================================
10,6,6,1,100,0.5003,0.5003,0.9386,0.9386,0.31,0.31
10,6,6,2,100,0.1835,0.1835,0.9649,0.9649,0.29,0.60
10,6,6,3,100,0.1102,0.1102,0.9298,0.9649,0.29,0.89
10,6,6,4,100,0.0720,0.0720,0.9474,0.9649,0.29,1.17
10,6,6,5,100,0.0660,0.0660,0.9561,0.9649,0.28,1.46
10,6,6,6,100,0.0623,0.0623,0.9649,0.9649,0.28,1.74
10,6,6,7,100,0.0836,0.0623,0.9474,0.9649,0.29,2.03
10,6,6,8,100,0.1001,0.0623,0.8947,0.9649,0.28,2.32
10,6,6,9,100,0.0878,0.0623,0.9561,0.9649,0.28,2.60
10,6,6,10,100,0.0700,0.0623,0.9474,0.9649,0.29,2.88
10,6,6,11,100,0.0664,0.0623,0.9474,0.9649,0.32,3.20
10,6,6,12,100,0.0745,0.0623,0.9649,0.9649,0.31,3.50
10,6,6,13,100,0.0628,0.0623,0.9474,0.9649,0.31,3.82
10,6,6,14,100,0.0735,0.0623,0.9474,0.9649,0.30,4.12
10,6,6,15,100,0.0765,0.0623,0.9737,0.9737,0.31,4.43
10,6,6,16,100,0.0827,0.0623,0.9649,0.9737,0.31,4.74
10,6,6,17,100,0.0596,0.0596,0.9474,0.9737,0.29,5.03
10,6,6,18,100,0.0603,0.0596,0.9474,0.9737,0.28,5.31
10,6,6,19,100,0.0589,0.0589,0.9561,0.9737,0.28,5.58
10,6,6,20,100,0.0567,0.0567,0.9474,0.9737,0.28,5.87
10,6,6,21,100,0.0676,0.0567,0.9474,0.9737,0.28,6.14
10,6,6,22,100,0.0719,0.0567,0.9474,0.9737,0.28,6.43
10,6,6,23,100,0.0658,0.0567,0.9474,0.9737,0.28,6.71
10,6,6,24,100,0.0621,0.0567,0.9561,0.9737,0.28,6.99
10,6,6,25,100,0.0572,0.0567,0.9561,0.9737,0.28,7.27
